HSCode,AppliedTariff
293959,4.0
294000,6.0
300341,5.0
300342,5.0
300360,0.0
321100,10.0
330530,3.0
340420,10.0
350691,7.5
380130,6.5
380210,6.5
380869,6.0
381600,4.75
382211,3.0
382213,3.0
382440,6.5
390190,6.5
391110,6.5
392010,6.5
392350,10.0
400811,8.0
400821,8.0
400912,10.0
401211,20.0
401212,20.0
401320,15.0
401390,9.0
411200,8.0
411420,10.0
420222,6.0
430211,12.0
440727,0.0
441090,6.0
441112,4.66666666666667
441239,4.0
442019,0.0
480257,5.0
480269,5.0
480700,6.0
480810,6.0
480890,6.0
481019,5.0
490110,0.0
491199,3.0
500500,6.0
510121,38.0
510130,38.0
510220,9.0
510540,5.0
520635,5.0
530310,5.0
530620,5.0
530911,8.0
530919,8.0
540752,8.0
540753,8.0
550330,5.0
551331,8.0
551412,8.0
551632,8.0
551692,8.0
580429,8.0
581100,8.0
591131,8.0
600122,8.0
600634,8.0
600644,8.0
610453,6.0
610461,6.0
610821,6.0
611020,6.0
611241,8.0
611510,6.0
611599,6.0
611610,6.0
620323,8.0
620413,8.0
620442,6.0
620462,6.0
620920,10.0
621600,6.0
630231,6.0
630392,6.0
630720,6.0
680210,15.0
681181,5.0
681299,10.0
681513,17.0
690390,8.0
710231,3.0
710421,0.0
720250,2.0
720838,5.0
720852,6.0
720853,6.0
720927,6.0
721891,2.0
721932,6.0
722490,2.0
722611,3.0
722840,3.0
722850,3.0
730300,4.0
730429,4.0
730459,4.0
730900,8.0
731021,8.0
732392,7.0
740313,2.0
740721,7.0
740829,7.0
760410,5.0
800110,3.0
810490,8.0
810610,5.5
820240,8.0
820340,8.0
830890,9.0
840130,1.5
840140,1.0
840999,4.25
841239,14.0
841861,9.0
841869,9.0
841939,9.0
842511,6.0
842541,3.0
842831,5.0
842940,7.0
843010,10.0
843039,6.0
843351,8.0
843860,8.0
843890,5.0
844849,6.0
845019,7.0
845959,9.0
846190,12.0
846290,9.0
848050,8.0
850110,10.0
850240,10.0
851419,0.0
852491,4.28
853210,0.0
853400,0.0
853990,8.0
854931,8.0
860730,3.0
870323,15.0
870331,15.0
870422,15.0
871130,45.0
871420,5.0
880260,1.0
880529,0.0
900120,0.0
900211,6.8
901510,0.0
902610,0.0
902680,0.0
903010,0.0
903220,0.0
911310,20.0
920210,10.0
940521,10.0
940549,8.0
940561,10.0
940690,8.0
950450,0.0
950790,6.0
950810,6.0
960200,8.5
960310,12.0
960621,6.0
960810,8.0
960830,12.0
970290,1.0
970400,5.0
970690,0.0
284020,5.0
290244,2.0
290250,2.0
290347,5.5
290434,5.5
290517,7.0
291241,5.5
291461,5.5
291735,6.5
291815,6.5
291891,6.5
292216,6.5
292241,5.5
292640,6.5
293159,6.5
300214,3.0
300241,3.0
300331,0.0
300390,0.0
300610,5.0
310590,4.0
320810,10.0
321519,3.25
330113,20.0
330190,20.0
330430,5.0
330491,5.0
330610,3.0
330730,3.0
340231,6.5
340490,10.0
370191,20.0
380190,6.5
382549,6.5
382751,6.5
382764,6.5
390450,6.5
391239,6.5
392620,6.5
400400,8.0
400829,8.0
401691,10.0
411410,14.0
440210,6.0
440725,0.0
441231,6.0
441510,6.0
441892,4.0
450410,8.0
450490,0.0
460290,7.0
480255,5.0
480442,5.0
481032,5.0
481420,6.0
481730,5.0
481810,5.0
482290,6.0
500790,8.0
510211,9.0
510330,9.0
520621,5.0
520623,5.0
520811,8.0
520841,8.0
521029,8.0
521049,8.0
530890,5.0
540239,5.0
540259,5.0
540419,5.0
540761,8.0
540824,8.0
550690,5.0
550700,5.0
551411,8.0
551623,8.0
560290,8.0
580790,8.0
591000,8.0
600310,8.0
600544,8.0
610433,10.0
610451,6.0
610520,8.0
610690,6.0
610811,6.0
611090,6.0
611130,10.0
620342,6.0
620444,6.0
620690,6.0
621210,6.0
621410,6.0
630140,8.0
630190,6.0
630291,6.0
640690,6.0
650700,10.0
660200,4.0
681381,10.0
690730,7.0
700210,12.0
700721,8.0
711049,1.5
720221,2.0
720720,2.0
720836,6.0
720854,6.0
721049,4.0
721790,8.0
721911,4.0
722240,6.0
722720,6.0
730669,3.0
731815,8.0
731990,7.0
732010,7.33333333333333
741022,7.0
780191,3.0
790390,6.0
790700,6.0
810194,3.0
810210,6.0
810430,8.0
820411,8.0
830249,9.0
831000,9.0
840212,5.0
840810,5.0
841229,12.0
841311,10.0
841451,6.0
841891,9.0
841960,11.6666666666667
842230,8.8
842860,8.0
842951,5.0
843069,6.0
844010,11.3333333333333
844130,12.0
844180,12.0
844313,10.0
844629,8.0
844712,8.0
844851,6.0
845221,9.0
845951,9.0
846029,10.2
846510,9.0
847180,0.0
848120,5.0
850432,5.0
850440,0.0
850520,8.0
850650,8.0
851090,8.0
852349,0.0
852351,0.0
852791,0.0
852859,15.0
852872,12.9166666666667
853710,6.0
853949,8.0
854330,0.0
870123,6.0
880691,1.75
890120,7.90909090909091
890590,5.5
900640,5.0
901320,0.0
902000,8.0
902129,4.0
902150,0.0
902720,0.0
902750,0.0
910519,10.0
910890,16.0
930120,13.0
940141,0.0
940599,8.0
960500,6.0
960629,6.0
960910,12.0
960990,6.0
030191,5.0
010231,0.0
010515,5.0
020726,20.0
030229,7.0
030247,7.0
030283,7.0
030349,7.0
030383,7.0
030432,7.0
030439,7.0
030481,7.0
030483,7.0
040690,12.0
060230,7.5
060420,16.5
010190,10.0
010619,5.0
010631,5.0
020230,12.0
020713,20.0
021011,25.0
030192,3.5
030234,7.0
030299,7.0
030341,7.0
030369,7.0
030472,7.0
030488,7.0
030494,7.0
030541,10.5
030694,7.0
030743,11.0
030811,5.0
010632,5.0
020422,15.0
020724,20.0
020743,20.0
030273,7.0
030312,7.0
030345,7.0
030359,7.0
030433,7.0
030455,7.0
030486,7.0
030695,10.0
030819,10.0
040490,20.0
070953,13.0
071320,3.5
071334,7.0
020220,12.0
020423,15.0
020754,20.0
020810,20.0
020910,20.0
030314,12.0
030366,7.0
030474,7.0
030482,7.0
030484,7.0
030487,7.0
030554,7.0
030636,6.0
030712,10.0
030772,10.0
030812,10.0
040819,20.0
070700,13.0
070890,13.0
070960,13.0
071029,13.0
081400,25.0
090811,8.0
100119,65.0
100199,65.0
100510,20.0
110319,7.5
110811,20.0
120925,0.0
121294,20.0
130212,6.0
152000,20.0
160220,5.0
160552,5.0
210310,12.0
220830,10.0
230400,5.0
230649,5.0
240492,6.5
250300,3.0
250620,3.0
252310,5.0
252410,5.0
261710,0.0
271290,8.0
271490,3.66666666666667
280519,5.0
280610,5.0
281390,5.0
281512,5.0
281530,5.0
282580,5.0
282690,5.16666666666667
283110,5.0
283410,5.0
283660,5.0
284420,5.0
285310,5.5
290123,2.0
290129,2.0
290241,2.0
290270,2.0
290312,8.0
290373,5.5
290378,5.5
290559,5.5
290613,5.5
291010,5.5
291260,5.5
291413,5.5
291431,5.5
291539,5.5
291611,6.5
291612,6.5
291616,6.5
292114,6.5
292239,6.5
292421,6.5
292529,6.5
292620,6.5
293060,6.5
293147,6.5
293148,6.5
293352,6.5
293379,9.0
293399,6.5
310210,50.0
310490,3.0
320642,6.5
320649,6.5
320710,5.0
330130,20.0
340242,6.5
340520,6.5
350219,10.0
370610,2.5
381800,0.0
382100,3.0
382319,16.0
390591,10.0
390599,10.0
390810,6.5
391620,10.0
392051,6.5
392092,10.0
392099,6.5
392321,10.0
392510,6.5
392530,6.5
400121,20.0
400520,8.0
400591,8.0
400921,10.0
401180,21.0
401519,10.0
401692,10.0
401699,9.0
410120,6.0
420211,7.0
420212,10.0
420219,10.0
440141,0.0
440322,0.0
440793,0.0
441873,4.0
441919,0.0
460211,7.0
470429,0.0
480262,5.0
481850,5.0
490600,0.0
500100,6.0
500300,9.0
510529,38.0
520524,5.0
520527,5.0
520614,5.0
520819,8.0
520851,8.0
521132,8.0
521159,8.0
521212,8.0
530820,5.0
540342,5.0
540771,8.0
550119,5.0
550140,5.0
550320,5.0
551219,8.0
551429,8.0
560394,8.0
580127,8.0
580890,8.0
600524,8.0
610429,7.0
610459,6.0
611594,6.0
620332,6.0
620452,6.0
620729,6.0
621030,6.0
621220,6.0
621230,6.0
621430,6.0
630110,6.0
640340,14.0
670419,8.0
670420,6.0
680790,10.0
681011,10.0
690723,7.0
691200,7.0
691490,10.0
701322,7.0
701328,7.0
701399,7.0
701972,10.0
710221,0.0
710692,0.0
720291,2.0
720510,2.0
720711,2.0
721129,6.0
721499,3.0
722090,6.0
730793,7.0
730810,8.0
731412,8.0
731519,8.0
731829,8.0
732190,8.0
732690,8.0
740929,7.0
740939,7.0
750220,3.0
761100,9.0
780600,6.0
790111,3.0
790112,3.0
811090,8.0
811100,5.5
820540,8.0
820600,8.0
820770,8.0
820900,8.0
821110,8.0
821191,7.0
830110,7.0
830250,7.0
830630,7.0
831110,8.0
840219,5.0
840310,8.0
841013,8.0
841381,8.0
841470,7.5
841582,9.0
842123,8.0
842449,8.0
842531,7.5
842699,6.0
843110,3.0
843239,4.0
844120,12.0
844621,8.0
845522,12.5
845620,10.0
845640,0.0
845961,5.0
846219,9.0
846223,9.0
846520,9.0
846599,9.0
846791,6.0
846799,7.0
847021,0.0
847170,0.0
847210,0.0
847230,8.0
848190,8.0
848291,8.0
848320,6.0
850171,12.0
850212,10.0
850410,10.0
851521,10.0
851610,7.0
851660,7.0
853190,0.0
853510,10.0
853720,8.0
853810,0.0
854081,8.0
854141,0.0
854160,0.0
854340,0.0
854420,10.0
860120,3.0
860290,3.0
860310,3.0
870193,8.0
870321,15.0
870590,11.4545454545455
871690,10.0
880510,1.5
880710,1.0
880790,0.0
900130,7.0
900140,7.0
901120,0.0
901210,0.0
901310,4.0
903020,0.0
903290,5.0
910700,8.0
910811,16.0
910910,16.0
920190,10.0
930510,13.0
940531,8.0
940610,8.0
950669,6.0
950825,6.0
961700,8.0
970610,0.0
071410,8.33333333333333
080111,12.0
080212,10.0
080720,25.0
080810,10.0
090111,8.0
110100,65.0
110290,28.3333333333333
110412,20.0
110510,15.0
120300,15.0
121010,20.0
010290,5.0
021093,25.0
030251,7.0
030353,7.0
030364,7.0
030447,7.0
030459,7.0
030569,7.75
030611,7.0
030691,7.0
030791,3.5
070490,13.0
080122,10.0
120510,4.5
120791,20.0
120929,0.0
150930,10.0
151329,9.0
151800,10.0
160412,5.0
160530,5.0
190531,10.0
200921,5.0
210120,12.0
210610,10.0
220850,10.0
230610,5.0
251010,3.0
251730,3.0
261210,0.0
270740,7.0
271012,7.0
271020,6.0
271113,5.0
281420,5.0
282619,5.0
283340,5.0
283421,4.5
284030,5.0
284700,5.5
290329,5.5
290551,5.5
290892,5.5
290941,5.5
291411,5.5
291613,6.5
291619,6.5
291620,5.25
291734,6.5
291812,6.5
292011,6.5
292229,6.5
292320,6.5
292330,6.5
292340,6.5
292429,6.25
292610,6.5
293146,6.5
293294,6.5
293295,6.5
293372,9.0
293627,4.0
293790,4.0
293951,4.0
300251,3.0
300630,4.0
320417,6.5
320619,10.0
320890,10.0
321290,10.0
330741,3.0
350290,10.0
350400,5.5
360320,9.0
380620,6.5
380630,6.5
380859,7.75
381519,6.5
382510,6.5
390120,6.5
390440,12.0
391520,6.5
391890,10.0
400931,10.0
401031,8.0
410530,8.0
410791,5.0
440312,0.0
441881,4.0
441912,0.0
442110,0.0
480256,5.0
481014,5.0
481039,5.0
481159,6.0
481490,6.0
481690,6.0
510129,38.0
510990,6.0
520515,5.0
520612,5.0
520631,5.0
520859,8.0
540232,5.0
540332,5.0
540339,5.0
540754,8.0
540774,8.0
550111,5.0
550941,5.0
550942,5.0
550992,5.0
551110,5.0
551422,8.0
551521,8.0
551624,8.0
560500,5.0
570339,4.0
580126,8.0
580430,8.0
580610,8.0
580639,8.0
581092,8.0
590190,8.0
600622,8.0
610120,8.0
610331,6.0
610463,8.0
610829,6.0
620331,6.0
620441,6.0
620461,6.0
621510,6.0
630299,6.0
630419,6.0
680919,15.0
681140,7.25
690100,8.0
700312,15.0
700729,14.0
701690,15.0
701969,10.0
701980,9.0
710812,0.0
711041,0.0
711411,10.0
720110,1.0
721011,9.0
721720,8.0
722540,3.0
722699,7.0
730791,7.0
731029,8.0
731520,8.0
731819,5.0
731940,7.0
732112,7.0
750620,6.0
760120,7.0
760612,6.0
760900,8.0
800200,1.5
811212,3.0
811259,8.0
820190,8.0
820510,8.0
821599,7.0
830590,7.0
840410,7.5
840510,10.0
840610,5.0
841391,5.0
841480,7.16666666666667
842219,8.0
842490,0.0
842641,5.0
842959,8.0
843290,4.0
843320,4.0
843780,8.0
844832,6.0
845891,5.0
845910,9.0
846722,8.0
846792,6.0
847029,0.0
847050,0.0
847141,0.0
847329,0.0
847529,8.0
847982,7.0
848310,6.0
848350,8.0
848610,0.0
850211,10.0
850239,10.0
851439,0.0
851650,7.0
851718,0.0
852110,0.0
852210,12.0
852412,8.0
853223,0.0
853230,0.0
854079,8.0
854419,10.0
854449,3.5
854470,0.0
854511,8.0
870360,15.0
870390,15.0
871500,6.0
890130,9.0
890333,10.0
900290,3.8
900791,8.0
901600,9.0
902140,4.0
902229,0.0
902519,0.0
903120,7.0
903281,0.0
910129,8.0
910390,15.0
911090,16.0
940290,0.0
940370,0.0
950699,6.0
960340,6.0
960350,8.0
970210,1.0
151221,10.0
151519,15.0
160290,5.0
160300,5.0
200540,5.0
020430,15.0
030323,7.0
030326,10.0
030391,7.0
051199,5.4
071140,13.0
100620,65.0
100790,2.0
110220,40.0
110812,20.0
151610,5.0
160418,12.0
170211,10.0
200599,5.0
220600,40.0
262019,4.0
270791,7.0
271312,3.0
282630,5.0
283330,5.0
290944,5.5
291040,5.5
291221,5.5
291639,6.5
291819,6.5
293491,6.5
293629,4.0
320210,6.5
340249,6.5
340399,10.0
340590,6.5
390469,6.5
401110,10.0
410711,5.5
430190,20.0
440692,0.0
441291,6.0
470319,0.0
480258,5.0
490590,0.0
490700,2.4
490810,6.0
520710,5.0
520842,8.0
540600,5.0
551291,8.0
551612,8.0
580220,8.0
590110,8.0
610452,6.0
621490,6.0
621710,6.0
690410,15.0
690510,15.0
701310,7.0
720851,6.0
721633,6.0
810939,3.0
820210,8.0
842430,8.0
843840,7.0
845949,9.0
848580,7.0
851989,0.0
870121,6.0
900110,5.0
903032,0.0
910812,16.0
940110,0.0
950824,6.0
200591,5.0
200939,5.0
200989,5.0
210420,12.0
220300,0.0
220870,10.0
230330,5.0
240110,10.0
240411,57.0
251910,3.0
270112,4.5
270710,6.0
271220,8.0
271311,3.0
280120,5.0
282810,5.0
282911,5.0
284443,4.33333333333333
290345,5.5
290389,5.5
290391,5.5
290514,5.5
290542,5.5
291250,5.5
291469,5.5
291614,6.5
291821,6.5
292159,6.5
293030,6.5
293296,6.5
293391,6.5
293430,6.5
300213,3.0
300215,3.0
300349,5.0
300510,5.0
300692,5.0
310100,4.5
310250,4.0
320720,5.0
321590,8.33333333333333
330590,3.0
370210,10.0
370320,26.5
380590,6.5
381900,6.5
382370,13.0
382561,6.5
390761,6.5
390890,10.0
390910,6.5
391120,6.5
391310,10.0
391610,10.0
392690,10.0
400129,20.0
400239,7.5
400241,7.5
010514,5.0
020110,20.0
020421,23.0
030119,10.0
030223,7.0
030224,7.0
030249,7.0
030291,7.0
030319,10.0
030329,7.0
030351,7.0
030355,7.0
030489,7.0
030561,7.0
030563,7.0
030632,3.5
030732,10.0
030742,8.66666666666667
030787,10.0
030821,5.0
040291,10.0
040900,15.0
051191,12.0
070954,13.0
071010,13.0
071090,10.0
071360,3.5
080131,20.0
080450,15.0
080711,25.0
080830,11.3333333333333
081330,25.0
090931,15.0
090961,17.5
100821,2.0
120110,0.0
120710,5.0
120750,7.5
120799,10.0
121130,9.0
121292,20.0
130120,15.0
130219,9.0
160231,5.0
160420,8.5
160432,5.0
160558,5.0
160563,5.0
170240,30.0
220720,30.0
230630,5.0
250490,3.0
252800,4.0
260112,0.0
261220,0.0
270119,5.0
270730,6.0
271114,5.0
271390,6.0
281122,5.0
281129,5.0
282560,5.0
282760,5.0
283640,5.0
283990,5.0
284690,5.0
290219,2.0
290322,8.0
290431,5.5
290529,5.5
290532,5.5
290723,5.5
290729,4.75
290899,5.5
291300,5.5
291513,5.5
291529,5.5
292211,6.5
292419,6.5
292425,6.5
292511,9.0
292519,6.5
293142,6.5
293550,6.5
293623,4.0
293930,4.0
293945,4.0
293979,4.0
294110,4.6
300249,3.0
300290,3.0
300490,1.44444444444444
300650,5.0
320740,5.0
330410,5.0
330620,3.0
340239,6.5
360310,9.0
360490,6.0
370130,0.0
370199,4.4
370243,10.0
370390,26.5
370400,12.25
370690,2.0
380899,9.0
381511,6.5
382450,6.5
390330,6.5
390422,6.5
390490,10.0
390521,10.0
390690,6.5
390710,6.5
390791,6.5
391510,6.5
392061,6.5
392329,10.0
400220,7.5
401170,21.0
410719,6.0
420500,6.0
420600,10.0
440131,0.0
440728,0.0
440794,0.0
440810,4.5
440890,3.25
441819,4.0
441879,4.0
441882,4.0
460199,7.0
470100,0.0
480419,5.0
482090,5.0
482210,6.0
482340,6.0
510531,5.0
510539,5.0
510720,5.0
520634,5.0
520941,8.0
521051,8.0
521059,8.0
521214,8.0
530921,8.0
540244,5.0
540341,5.0
540349,5.0
540741,8.0
540784,8.0
550952,5.0
550961,5.0
551441,8.0
551522,8.0
551643,8.0
560391,8.0
570292,6.0
570410,6.0
580190,8.0
580421,8.0
600290,8.0
610230,8.0
610290,10.0
610442,6.0
611220,8.0
620411,8.0
630239,6.0
630510,4.0
630539,6.0
640391,8.0
660390,6.0
670300,8.0
670490,8.0
680421,8.0
701341,7.0
710813,0.0
711230,7.0
711292,3.0
711320,10.0
720230,2.0
720916,6.0
721114,6.0
721240,4.0
721913,4.0
730424,4.0
731290,4.0
731450,8.0
731814,8.0
731824,8.0
732219,8.0
741011,4.0
741510,8.0
760511,8.0
810296,8.0
811261,3.0
820559,8.0
841520,10.0
842519,5.0
843340,5.0
843359,8.0
843850,7.0
844317,10.0
844331,0.0
845012,7.0
845612,0.0
845819,9.0
846249,9.0
846890,7.0
847130,0.0
847149,0.0
847439,5.0
848210,8.0
850151,5.0
850162,10.0
850220,10.0
850421,10.0
850431,5.0
850710,10.0
851420,0.0
851640,7.0
852419,4.5
852583,0.0
852589,0.0
852842,0.0
853331,0.0
853530,10.0
854121,0.0
854190,0.0
870194,8.0
870340,15.0
871493,5.0
880610,3.0
890322,8.0
890331,10.0
901580,0.0
902290,1.5
902690,0.0
902920,10.0
903190,0.0
910212,15.0
910229,10.0
911220,14.0
911320,14.0
940131,0.0
940152,0.0
940210,0.0
940310,0.0
950621,6.0
950821,6.0
950823,6.0
960630,6.0
961000,6.0
400300,8.0
401140,15.0
401610,11.5
401700,11.5
410692,14.0
420321,10.0
430130,20.0
430219,12.5
440349,0.0
440391,0.0
440711,0.0
440799,0.0
440929,4.0
441113,4.66666666666667
441251,6.0
441252,6.0
470620,0.0
480240,6.0
480511,6.0
481890,5.0
481930,6.0
482050,5.0
482370,6.0
490199,0.0
500400,6.0
510119,38.0
520544,5.0
520615,5.0
520624,5.0
520912,8.0
520919,8.0
521112,8.0
521149,8.0
521213,8.0
540742,8.0
550959,5.0
551311,8.0
551323,8.0
551512,8.0
570500,5.33333333333333
590610,8.0
590691,8.0
600490,8.0
600621,8.0
600623,8.0
600624,8.0
610210,10.0
611691,6.0
620290,6.0
620433,12.0
630411,6.0
630590,6.0
630612,6.0
630629,6.0
640351,8.0
640620,6.0
670100,8.0
670290,8.0
690290,8.0
690740,7.0
700719,14.0
700800,14.0
701610,15.0
701912,10.0
701971,10.0
710210,3.0
710700,8.0
710820,0.0
710900,8.0
711311,8.0
711420,10.0
720260,2.0
720610,2.0
721070,4.0
721935,6.0
722220,6.0
730519,7.0
730719,8.0
730721,8.0
731210,4.0
732182,7.0
732310,7.0
732399,7.0
732421,7.0
740319,2.0
740931,7.0
750110,3.0
810294,3.0
810411,6.0
810931,3.0
811239,8.0
811252,3.0
820560,8.0
820820,8.0
830130,7.0
840731,10.0
840733,10.0
841340,8.0
841420,8.0
841510,8.0
842131,10.0
842381,5.0
842833,5.0
842952,8.0
843041,5.0
843142,6.0
843699,6.0
844110,12.0
844311,10.0
845190,8.0
845229,9.0
845410,8.0
845521,15.0
845720,8.0
846019,9.0
846224,9.0
846239,9.0
846269,9.0
846593,9.0
846691,0.0
846820,9.0
847751,5.0
848041,8.0
848299,6.0
848520,5.0
848630,0.0
848640,0.0
848690,0.0
850133,5.0
850152,10.0
850172,9.25
850422,10.0
851390,5.0
851519,5.0
851981,0.0
853310,0.0
853329,0.0
853390,0.0
853669,0.0
854040,8.0
860610,5.0
871310,5.0
871495,5.0
901090,0.0
901190,0.0
901730,8.0
901790,0.0
903033,5.36666666666667
910690,10.0
940149,0.0
940382,0.0
940440,10.0
950670,6.0
960110,20.0
960610,6.0
960899,10.0
962000,8.0
970531,0.0
040221,10.0
040299,10.0
040811,20.0
040899,20.0
050100,15.0
050290,20.0
060313,10.0
070310,13.0
071350,3.5
080121,10.0
080440,25.0
080522,12.0
080590,30.0
090411,20.0
100640,10.0
110430,20.0
121229,15.0
121293,20.0
130190,10.2
130239,8.0
010130,5.0
010612,7.5
020751,20.0
020840,23.0
030211,10.0
030235,7.0
030274,7.0
030313,7.0
030485,7.0
030692,7.0
030731,5.0
040721,20.0
070970,13.0
071021,13.0
071030,13.0
080929,10.0
090220,15.0
090240,15.0
090300,10.0
100490,2.0
110423,65.0
110429,42.5
110813,15.0
120600,7.5
120930,0.0
150710,9.0
160241,5.0
160414,5.0
160569,5.0
190420,10.0
190540,10.0
200510,5.0
200560,5.0
220840,10.0
230230,3.0
230500,5.0
250850,3.0
261610,0.0
262091,4.0
282090,5.0
284130,5.5
285210,5.5
290375,5.5
290392,5.5
290433,5.5
290499,5.5
290513,5.5
290712,5.5
290713,5.5
291030,5.5
291249,5.5
291540,5.5
291615,6.5
291631,6.5
291719,6.5
292144,6.5
292244,6.5
292310,6.5
293040,6.5
293219,6.5
293311,6.5
293353,6.5
293729,4.0
293750,4.0
293920,4.0
300691,10.0
320110,5.0
320290,6.5
321511,3.25
330125,15.0
340130,6.5
350220,10.0
360100,9.0
381220,6.5
382000,10.0
382482,6.5
382712,6.5
390210,6.5
390320,12.0
390390,6.5
392094,10.0
401032,8.0
410190,6.0
440326,0.0
440420,6.0
440612,0.0
440713,0.0
010620,5.0
020753,20.0
030233,7.0
030239,7.0
030253,7.0
030256,7.0
030289,7.6
030446,7.0
030559,4.5
030617,6.0
030639,3.5
030751,7.0
040610,12.0
060120,15.0
070420,13.0
070519,10.0
071232,13.0
071420,9.75
080222,10.0
081060,20.0
081070,20.0
090821,8.0
091030,15.0
100290,3.0
100829,2.0
151529,10.0
170191,50.0
180610,10.0
180620,10.0
200820,5.0
210112,12.0
220410,14.0
230250,5.0
230320,5.0
230800,5.0
240491,12.0
250610,3.0
250840,3.0
252100,5.0
252220,5.0
260800,0.0
262030,4.0
270120,5.0
271099,6.0
271121,0.0
280410,5.0
280429,5.0
280450,5.0
281216,5.0
281610,5.0
282410,5.0
283090,5.0
283510,5.0
283691,5.0
283692,5.0
283719,5.0
284180,5.5
284330,5.5
284442,4.5
284444,5.0
285390,5.7
290314,8.0
290315,5.5
290359,5.5
290372,5.5
291536,5.5
291720,5.25
291739,6.5
292151,5.25
292219,6.5
292630,6.5
292700,6.5
293145,6.5
293220,6.5
293334,6.5
293911,4.0
300320,0.0
300339,0.0
310221,4.0
310240,4.0
310420,3.0
320416,6.5
330520,3.0
330749,3.0
340530,6.5
360500,6.0
380610,10.0
381231,6.0
381300,8.25
382312,16.0
382485,6.5
390230,6.5
390740,6.5
390750,10.0
390940,6.5
391290,6.5
391721,10.0
391723,10.0
391731,10.0
391740,10.0
392190,6.5
392390,10.0
400510,8.0
400932,10.0
400942,10.0
410411,5.66666666666667
410622,14.0
410632,14.0
410640,14.0
420100,10.0
420239,10.0
430110,15.0
440323,0.0
441700,12.0
441829,4.0
441840,4.0
481029,5.0
481950,5.0
490210,0.0
490400,0.0
520300,40.0
520534,5.0
520548,5.0
520613,5.0
520911,8.0
520929,8.0
520942,8.0
520951,8.0
521019,8.0
521152,8.0
530810,5.0
540744,8.0
550130,5.0
550640,5.0
550953,5.0
550991,5.0
550999,5.0
551321,8.0
551329,8.0
551421,8.0
570210,6.0
570242,4.0
590320,8.0
600121,8.0
600199,8.0
600340,8.0
600523,8.0
600537,8.0
610332,6.0
610343,8.0
610419,8.0
610469,6.0
610590,6.0
611011,6.0
611249,6.0
611490,6.0
611522,6.0
611529,6.0
620343,10.0
620421,8.0
620439,6.0
620590,6.0
620799,6.0
620930,10.0
621520,6.0
630120,6.0
630710,6.0
640212,4.0
640399,8.0
660110,6.0
680422,8.0
681320,10.0
690210,8.0
700490,15.0
700529,10.0
700991,14.0
701010,14.0
710391,4.0
711810,0.0
720917,3.0
721420,3.0
721550,7.0
721661,3.0
722691,3.0
730722,8.0
731100,8.0
741021,4.0
750400,4.0
760711,6.0
780199,3.0
780411,6.0
810197,3.0
810295,8.0
811231,3.0
820110,8.0
820530,8.0
820551,7.0
820720,8.0
820740,8.0
821210,7.0
840490,7.0
841011,8.0
841440,8.0
841720,10.0
841940,10.0
842091,8.0
842119,10.0
842191,0.0
842389,5.0
842390,4.0
842410,8.0
842710,9.0
842832,5.0
843050,5.0
843790,6.0
843810,7.0
844339,2.5
844630,8.0
845290,8.0
845590,8.0
845941,9.0
846310,9.0
846693,0.0
846721,8.0
847510,8.0
847690,4.0
847710,0.0
847983,4.5
847989,0.0
848110,5.0
848280,8.0
850120,12.0
850231,8.0
850680,8.0
850940,7.0
851030,8.0
851140,7.0
851240,10.0
851580,8.0
851680,7.0
851830,0.0
851850,0.0
852560,0.0
852692,0.0
854129,0.0
854911,8.0
854913,8.0
860712,3.0
870195,8.0
870870,6.0
890110,6.5
890319,10.0
900792,8.0
901820,0.0
902219,0.0
902781,0.0
910199,15.0
910310,15.0
910599,10.0
910819,16.0
930630,13.0
940410,10.0
940550,10.0
950629,6.0
950730,6.0
950822,6.0
960622,6.0
960840,12.0
961610,6.0
970191,4.33333333333333
970510,0.0
440723,0.0
441241,6.0
441242,6.0
441874,4.0
441875,4.0
441899,4.0
460122,7.0
470311,0.0
480592,6.0
480640,6.0
480990,6.0
481099,6.0
481710,5.0
482190,6.0
500600,6.0
510620,5.0
511119,10.0
511130,8.0
520622,5.0
520790,5.0
520949,8.0
521131,8.0
521139,8.0
521224,8.0
530210,6.0
530720,5.0
540310,5.0
540412,5.0
540710,8.0
550921,5.0
550922,5.0
550951,5.0
551211,8.0
551229,8.0
560129,8.0
570110,6.0
570250,6.0
580136,8.0
580810,8.0
581010,8.0
590310,8.0
591140,8.0
600643,8.0
610130,8.0
610892,6.0
611693,6.0
611780,6.0
620240,9.0
620891,6.0
621010,6.5
621139,6.0
630259,6.0
680293,13.3333333333333
680423,8.0
681511,17.0
690912,8.0
700220,9.0
700231,8.5
701820,15.0
711029,1.5
711299,4.66666666666667
711419,10.0
720150,1.0
720292,5.0
720521,2.0
720928,6.0
721012,5.0
721320,3.0
721410,7.0
721933,6.0
721990,6.0
722619,3.0
722820,6.0
722870,5.5
722920,7.0
730449,8.0
730619,7.0
730630,3.0
730640,6.0
730723,8.0
731581,8.0
731812,8.0
732394,7.0
740321,1.0
740940,7.0
741300,5.0
760519,8.0
760691,6.0
790200,1.5
810399,8.0
810890,8.0
811010,3.0
811020,3.0
811213,3.0
820239,8.0
821194,7.0
821220,7.0
830140,9.0
830160,9.0
830810,9.0
840390,6.0
840734,10.0
841231,14.0
841430,8.0
841620,10.0
841810,8.33333333333333
841840,8.66666666666667
841933,8.66666666666667
842010,4.0
842482,8.0
842619,8.33333333333333
842919,7.0
843280,5.5
844332,0.0
844790,7.75
845011,7.0
