HSCode,AppliedTariff
722220,0.0
722611,0.0
730419,0.0
730451,0.0
730531,0.0
731021,0.0
731700,0.0
732391,2.65
732490,0.0
740710,2.33333333333333
741022,1.5
741121,2.2
741210,3.0
741220,3.0
741521,3.0
741820,3.0
750610,2.66666666666667
750720,3.0
760200,0.0
780411,2.2
810830,0.0
820231,0.0
820310,0.0
820820,0.0
820830,0.0
830110,4.13333333333333
830160,2.8
840120,2.6
840610,3.35
841013,3.8
841620,0.0
841710,2.9
841869,0.0
841912,0.0
842123,1.25
842211,2.4
842420,1.45
842612,0.0
843149,0.0
843890,1.4
844399,0.0
844512,0.0
844519,3.3
844832,0.0
845969,4.2
846222,4.4
847149,0.0
847329,0.0
850161,1.25
851290,1.5
851519,0.0
851822,0.0
852692,0.0
852869,3.12307692307692
852910,0.0
853210,0.0
853390,0.0
853610,2.7
853929,3.4
853949,2.4
853952,2.0
854020,4.65
854160,0.0
854470,0.0
854610,2.9
860120,0.0
860699,14.0
870220,2.0
870331,2.5
870370,2.5
870540,0.0
870891,0.833333333333333
870919,0.0
871420,0.0
880100,0.0
890130,0.0
890190,0.0
900590,5.03
901050,0.0
901190,0.0
901210,0.0
902129,0.0
903031,0.0
910129,2.29375
920810,3.2
930599,2.26666666666667
930630,0.0
950629,0.0
950810,0.0
950824,0.0
960711,10.0
960891,0.0
961380,5.86
320820,3.6
320740,6.25
320720,4.9
320619,6.0
320490,2.95
310551,0.0
300610,0.0
300251,0.0
293510,6.5
293391,0.0
293294,6.5
293040,0.0
292239,2.89090909090909
292149,3.19166666666667
292145,2.3
292119,2.04
291829,2.65294117647059
291818,2.16666666666667
291570,5.0
291512,5.5
290545,0.24
290522,2.3
290513,5.5
290389,2.67272727272727
290322,2.1
284920,0.25
284390,1.85
284150,2.3
282690,3.6
281214,0.0
281121,3.7
271113,0.0
270900,0.085
270600,0.0
261610,0.98
261590,0.0
261400,0.0
260600,0.0
251120,0.0
250300,0.0
230690,0.13
230660,1.83
230400,0.46
230330,0.0
230320,0.0
220299,10.8655555555556
220190,0.0
200949,5.32
200811,60.4166666666667
190430,14.0
180310,0.0
170113,14.59
160290,4.55
160232,6.4
152110,0.0
152000,0.0
150120,2.0
120910,0.0
120590,1.14
120241,163.8
120110,0.0
110813,0.62
100821,0.12
090812,0.0
090240,0.0
081010,0.4
080420,2.51333333333333
080410,8.6825
071450,7.575
071151,10.07
071120,4.45
070519,0.55
030781,0.0
030711,0.0
030699,0.0
030549,0.0
030459,0.0
030355,0.0
030341,0.0
030252,0.0
030245,1.5
030229,0.0
020641,0.0
020423,0.935
020120,10.3625
010614,0.0
010599,1.02
970121,0.0
960400,4.9
940110,0.0
950639,4.9
930621,0.0
920110,4.7
911190,6.88333333333333
911110,4.8
911012,9.0
910519,5.016
903290,0.75
903110,0.0
903090,0.0
902221,0.0
902213,0.0
901849,0.0
900669,0.0
900640,2.26666666666667
900510,0.0
890120,0.0
871640,0.0
871410,0.0
871390,0.0
870911,0.0
870899,0.769230769230769
853910,1.0
852110,0.0
851821,0.0
851640,1.4
851621,0.0
851521,0.0
851490,2.0
850134,1.36
848320,4.5
848020,3.4
847810,0.0
847759,3.1
847160,0.0
846721,1.7
846239,4.4
845970,4.2
845620,2.95
845320,0.0
845130,0.0
845129,2.6
844811,0.0
844790,0.0
843410,0.0
843319,0.0
843039,0.0
842820,0.0
842539,0.0
842531,0.0
842381,0.0
842121,0.0
841199,0.8
840721,0.0
831120,0.0
820600,11.11
820560,2.9
820160,2.96
810929,4.2
810820,15.0
810296,4.4
810196,4.4
790310,0.17
761490,5.16666666666667
761210,2.4
760511,2.6
750210,0.0
741533,2.46666666666667
741129,2.2
740620,0.0
732510,0.0
731815,2.94
730890,0.0
730424,0.0
722100,0.0
721190,0.0
720450,0.0
720230,3.9
711299,0.0
711041,0.0
710391,0.0
701990,4.55
701973,3.0
701969,3.575
701964,3.38333333333333
701337,13.1857142857143
700530,0.52
681381,0.0
680422,0.846666666666667
670210,5.9
650691,0.0
640391,5.875
640220,0.0
630232,13.15
630190,7.2
610990,14.05
610832,16.0
610459,4.83333333333333
610322,17.35
610310,8.8025
600536,10.0
600522,10.0
600320,11.05
591190,3.8
591000,3.3
590500,0.0
590320,3.48333333333333
581099,5.865
580190,3.2
580132,14.0
570331,6.0
560490,6.9
560393,0.0
560391,0.0
560311,0.0
560121,3.6
551441,14.9
550922,10.6
540793,12.25
540769,10.64
521221,12.15
521119,7.7
521112,7.7
521021,10.6666666666667
520823,9.1
520544,9.9
520513,6.9
510130,1.65666666666667
510111,1.432
490400,0.0
482390,0.0
481420,0.0
481310,0.0
480452,0.0
460211,4.63333333333333
442110,3.2
440910,0.9
440839,0.0
440831,0.0
440692,0.0
440399,0.0
410330,2.1
410210,0.666666666666667
400211,0.0
392640,5.3
392290,6.3
392079,4.33333333333333
392061,5.8
392030,5.8
391110,6.1
390729,3.25
382550,0.0
381121,6.5
381111,0.0
370320,3.4
370244,3.7
340700,0.0
340249,3.85
330730,5.35
330210,0.934
310530,0.0
300630,0.0
300349,0.0
293972,0.0
293961,0.0
293722,0.0
293353,0.0
293337,3.25
293153,1.85
293141,1.85
292320,1.66666666666667
292241,1.85
292121,5.8
292029,1.85
291823,4.33333333333333
291811,2.83333333333333
291737,6.5
291050,2.4
290712,4.2
290361,0.0
290250,0.0
285310,2.8
284590,0.0
284442,0.0
282749,5.5
281530,3.7
271019,1.89454545454545
251810,0.0
251010,0.0
250510,0.0
200893,4.5
190590,2.25
180100,0.0
170191,8.32
160300,4.25
160220,1.695
160210,4.15
150210,0.27
130214,1.0
120925,0.52
120740,0.0
110422,0.5
110290,4.502
110220,0.23
091091,1.9
070993,11.2933333333333
070959,11.41
051000,2.55
050610,0.0
040390,72.4714285714286
030742,0.0
030731,0.0
030612,0.0
030611,0.0
030365,0.0
030233,0.0
030195,0.0
030191,0.0
020810,6.4
020621,0.0
020422,0.25
010620,0.0
010515,1.48
010310,0.0
962000,3.60545454545455
961310,4.0
960329,6.245
950669,3.43333333333333
950662,2.4
950661,0.0
950631,4.4
940529,4.53333333333333
930510,2.1
930320,2.6
920999,1.7125
911440,3.89
911290,5.5
911011,5.68
910910,5.781
910310,6.93333333333333
903190,0.0
903082,0.0
902820,2.72
901890,0.0
901841,0.0
900699,3.9
900390,2.5
890510,0.0
890400,0.0
880521,0.0
871680,1.6
871499,2.5
870822,2.45
870442,4.0
870340,2.5
860712,3.6
854330,1.3
854239,0.0
853922,4.2
853510,2.7
853190,0.0
852491,2.25
852329,0.0
852210,3.9
852190,0.0
851633,0.0
851220,1.25
851010,0.0
850650,2.7
850162,1.25
848590,1.55
846691,0.0
845961,4.2
845230,0.0
845150,0.0
844842,3.7
844712,0.0
844230,0.0
844140,0.0
843840,2.3
843810,0.0
842541,0.0
842111,0.0
841410,1.25
841121,0.0
840890,0.0
840682,3.35
840219,5.2
830120,5.7
821110,5.07
820760,4.8
820740,5.25
820719,3.95
820210,0.0
811231,0.0
810420,0.0
810297,0.0
790700,3.0
780110,2.88
760320,3.9
760120,1.56666666666667
741920,0.0
740931,2.56666666666667
740919,2.33333333333333
732421,0.0
732219,0.0
730840,0.0
730210,0.0
721914,0.0
720690,0.0
720260,0.0
711510,4.0
711420,3.0
711319,5.76666666666667
711021,0.0
710491,3.2
710210,0.0
701790,3.35
701391,12.625
701110,2.3
701010,0.0
700910,3.9
700220,3.0
691200,8.7
691110,12.9083333333333
690390,0.0
681389,0.0
681019,5.93333333333333
680410,0.0
680299,6.5
670411,0.0
630800,11.4
630312,11.3
621600,8.888
621139,5.1
620829,4.1
620721,8.9
620690,6.7
620442,8.56666666666667
600642,10.0
600621,10.0
600390,10.35
590390,3.48333333333333
580640,8.0
580639,3.83333333333333
580133,9.8
570410,4.7
570250,4.96
560890,10.3
560130,0.0
551694,12.0
551430,10.45
551319,14.9
551311,14.9
550992,7.5
540831,17.3
540110,11.4
530500,0.0
521041,12.5666666666667
520623,9.2
520622,9.2
520419,4.4
510820,4.0
510529,3.56
500710,2.35
490600,0.0
490210,0.0
490199,0.0
482369,0.0
482290,0.0
481950,0.0
481820,0.0
481110,0.0
480592,0.0
480525,0.0
440922,1.0125
440395,0.0
440391,0.0
440321,0.0
430220,2.43333333333333
420232,11.2025
420231,5.85
401033,3.1
400921,2.5
392330,3.0
392063,5.0
392020,4.2
391520,0.0
390120,6.5
382759,3.7
382600,3.7
382541,0.0
382489,3.25
382487,1.85
382219,0.0
382000,6.5
380899,3.3
380894,2.875
380700,0.1
370400,0.0
360690,3.63333333333333
320641,1.5
320500,4.875
310250,0.0
300450,0.0
300443,0.0
300290,0.0
294000,1.93333333333333
293790,0.0
293530,6.5
293355,0.0
293341,0.0
293295,0.0
293212,0.0
292640,3.25
292019,3.34
291819,2.37857142857143
291639,4.17857142857143
291250,1.83333333333333
290950,2.97777777777778
290394,2.75
010594,0.01
010619,2.4
010649,0.0
020754,0.88
021093,2.3
030193,0.0
030224,0.0
030346,0.0
030349,0.0
030356,0.0
030448,0.0
030453,0.0
030493,3.0
030551,0.0
040150,44.99
040510,11.17
040630,28.3273913043478
040900,0.55
071190,5.2
071490,8.94444444444444
080719,13.9833333333333
080929,0.0
081330,0.1
081400,0.22
090421,0.81
090962,0.0
091011,0.0
110900,4.3
120922,0.57
120929,0.0
121410,1.4
150300,0.3
151110,0.0
160420,2.5
170114,7.1225
170260,9.48666666666667
190110,22.709375
200969,7.23
200989,0.396
220429,9.51
220590,2.73666666666667
220600,2.692
220860,0.0
220900,0.26
230110,0.0
230650,0.29
230800,1.175
251020,0.0
251400,0.0
251620,1.5
252390,0.0
252520,0.0
261390,0.38
270820,0.0
271290,0.0
281000,1.5
282590,3.46666666666667
283524,3.1
284430,3.5
290241,0.0
290374,3.7
290499,3.66923076923077
290559,2.2
290719,2.3
290941,5.5
291524,3.5
291550,3.35
291733,6.5
292023,1.85
292030,1.85
292330,3.1
293152,1.85
293292,6.5
293321,3.25
294130,0.0
300190,0.0
300310,0.0
300360,0.0
300431,0.0
310311,0.0
320110,0.0
320417,3.71428571428571
320611,6.0
321210,4.7
330130,0.0
330410,0.0
330610,0.0
360330,4.2
360340,0.2
360500,0.0
370310,3.4
380891,3.86
382311,4.98
382440,3.83333333333333
382590,0.0
390521,4.0
390950,2.8
391310,4.2
391690,5.475
391729,1.55
392051,6.25
400299,0.0
401130,0.0
401140,0.0
401190,2.46666666666667
401212,3.7
411320,4.2
430390,0.0
440122,0.0
440713,0.0
440726,0.0
440791,0.0
441990,4.25
460290,3.5
480100,0.0
480431,0.0
480442,0.0
480519,0.0
482340,0.0
482370,0.0
510990,4.0
511130,13.0
520535,12.0
520614,9.2
520635,9.2
520642,9.2
520644,9.2
520832,8.05
520843,0.0
540310,9.55
540490,0.0
540784,14.9
540794,8.96666666666667
540821,14.9
550290,7.5
550340,4.3
550510,0.0
551323,14.9
551442,14.9
551513,18.5
551614,10.0
560314,0.0
560394,0.0
560410,6.3
570420,0.0
580110,0.0
600538,10.0
610290,3.3
610413,7.45
610821,7.6
610899,4.3
611011,16.0
611490,6.16666666666667
620311,12.5
620413,22.23
620432,6.1
620451,14.0
620719,6.1
620722,16.0
620819,7.1
621710,10.5
630499,7.45
630533,8.4
630622,4.4
670490,0.0
680221,3.05
700100,0.75
701962,3.38333333333333
710122,0.0
710399,5.25
710900,6.0
720241,1.9
720270,4.5
720430,0.0
720441,0.0
721590,0.0
721924,0.0
722592,0.0
722810,0.0
730110,0.0
730290,0.0
730441,0.0
731450,0.0
731814,7.4
732310,0.0
740322,1.0
740939,2.56666666666667
741529,3.0
741980,2.25
750120,0.0
760110,1.3
761010,5.7
761691,2.5
790390,1.545
810419,6.5
810490,4.06
810530,0.0
820540,6.2
821192,5.1175
830130,5.7
840810,2.5
841112,0.0
841350,0.0
841582,1.1
841780,3.9
841840,0.0
841934,0.0
841935,0.0
841960,2.1
842290,0.0
842382,0.0
842389,1.45
842489,0.9
842831,0.0
842911,0.0
843131,0.0
843353,0.0
845229,0.0
845310,0.0
845941,4.2
846229,4.4
846789,0.0
846880,1.45
847029,0.0
847050,0.0
847190,0.0
847621,0.0
847930,0.0
847982,0.0
848180,3.65
850410,1.5
850431,1.64
851529,0.0
851590,0.8
852412,0.0
852589,0.0
852719,0.0
852729,0.0
852791,0.0
853529,2.0
853939,1.2
854040,3.0
854370,0.723529411764706
854919,0.0
860691,14.0
870129,4.0
870460,25.0
870870,0.833333333333333
870892,0.833333333333333
871495,8.0
880623,0.0
880710,0.0
890312,2.4
890323,1.5
901490,0.0
901510,0.0
902150,0.0
902519,0.0
910812,3.1
920600,2.525
930110,0.0
940153,0.0
940180,0.0
940391,0.0
940550,4.86666666666667
950450,0.0
950632,0.0
950720,4.4
960390,1.4
960622,0.0
290379,1.23333333333333
290372,3.7
284610,5.5
284450,0.0
284130,2.4
284020,3.7
283311,0.2
282710,2.9
282540,0.0
282300,5.5
281830,0.0
281810,0.65
281129,1.975
280470,0.0
270810,0.0
270400,0.0
270112,0.0
262110,0.0
260800,0.0
260300,0.98
251200,0.0
250840,0.0
220870,0.0
220720,1.9
220410,2.1
200971,0.0
200551,1.48
190420,10.25
190211,3.2
170220,4.71333333333333
160555,0.0
151529,3.4
150930,0.83
140120,1.0
130190,0.65
120999,0.03
100119,1.08
090510,0.0
090220,3.2
080921,0.0
080262,0.35
071140,7.7
070954,21.89
070953,20.68
070951,21.75
070490,10.35
050510,0.0
050400,0.0
041010,1.1
040590,22.605
030787,0.0
030739,0.0
030559,0.0
030499,3.0
030472,0.0
030455,0.0
030447,0.0
030353,0.53
030271,1.5
020711,2.73
020629,0.0
960899,2.79
960860,7.21
960720,11.5
960621,4.5
940591,9.0
940421,3.0
910700,11.095
910199,0.01
902910,2.65
902410,0.0
901790,2.51
900710,0.0
900130,2.0
880692,0.0
880629,0.0
871492,7.5
871200,7.95
870210,2.0
870124,4.0
853521,2.7
853331,0.0
853224,0.0
852859,2.07272727272727
852560,0.0
852492,0.0
851650,2.0
851610,0.0
851150,1.25
851120,1.25
850990,3.8
850450,0.0
850180,1.41428571428571
848360,1.4
848299,7.16666666666667
847989,0.883333333333333
847629,0.0
847180,0.0
846694,2.35
846630,4.86666666666667
846595,3.0
846310,4.4
846233,4.4
845921,4.2
845530,0.0
845019,1.8
845011,1.4
844849,1.85
844540,3.7
844190,0.0
842890,0.0
842430,0.0
842191,0.0
842099,1.16666666666667
841470,0.0
841011,3.8
840790,0.0
840220,3.3
830590,2.85
830300,3.8
821599,7.21
820220,0.0
811212,8.5
810320,2.5
800700,2.58333333333333
780200,0.0
761699,1.25
750711,2.0
750400,0.0
740811,2.0
732190,0.0
732181,1.45
730722,3.1
730630,0.0
722990,0.0
722490,0.0
721911,0.0
721691,0.0
721550,0.0
721020,0.0
720249,2.5
711719,5.65
711610,4.4
711031,0.0
710421,3.0
710229,0.0
701890,4.9
700991,7.15
700312,1.4
690740,9.4
690510,13.5
690290,0.0
681291,4.15
681189,0.0
660320,6.0
650100,4.01333333333333
640420,20.8333333333333
640192,14.0333333333333
630251,5.75
630222,13.15
630130,8.4
620590,7.54
620439,12.925
620411,14.0
620331,17.5
620120,14.872
611020,10.75
610829,7.7
610791,8.7
610721,8.9
610333,19.56
610120,15.9
600690,3.5
600644,10.0
590699,1.5
590220,5.8
590110,5.55
550959,13.2
550941,9.0
540742,14.9
540500,6.35
540252,8.8
530810,0.0
521212,12.15
511000,0.0
510531,5.54
510330,7.0
481830,0.0
481730,0.0
480421,0.0
480411,0.0
441889,3.2
441874,2.66666666666667
441241,0.0
441112,1.152
441019,0.0
441011,0.0
440727,0.0
440725,0.0
440398,0.0
401032,3.1
400251,0.0
392220,6.3
391731,1.55
391590,0.0
391211,5.6
390599,1.76666666666667
390591,2.325
390210,6.5
382549,0.0
382482,2.55
382213,0.0
381900,6.5
380993,6.25
380690,4.2
380400,1.85
370790,0.0
370239,3.7
340420,0.0
340311,2.56666666666667
320642,2.2
300460,0.0
293941,0.0
293410,2.4375
293379,2.65454545454545
293354,1.23333333333333
293293,4.8
293213,3.7
293147,1.85
293070,1.23333333333333
292411,0.0
291735,6.5
291720,1.4
291614,1.85
291540,2.0625
291439,1.83333333333333
291211,2.8
290943,5.5
290613,1.85
290611,1.05
290516,3.7
290369,1.23333333333333
290349,1.85
290342,1.85
290243,0.0
290220,0.0
284180,5.5
283421,0.0
283329,2.27142857142857
283210,1.5
281820,0.0
281216,3.7
280469,5.4
262091,0.0
262011,0.0
252410,0.0
252010,0.0
251910,0.0
251520,3.0
251320,0.0
230990,10.46
230700,0.0
230630,0.81
230610,1.36
220820,0.0
210390,6.03666666666667
200939,7.42333333333333
200580,5.6
200520,6.4
190120,14.828
180632,8.411
160432,0.0
151710,5.03
151221,13.11
121140,0.0
121120,3.0
120791,0.02
110423,1.2
110311,0.51
090111,0.0
080930,0.335
080810,0.0
080529,2.31
080522,1.11
080252,0.12
080112,0.0
071333,0.566666666666667
071010,14.0
070690,4.86666666666667
070529,0.04
070521,0.04
030829,0.0
030489,0.0
030483,0.0
030471,0.0
030344,0.0
030246,1.5
030223,0.05
020840,6.4
020322,0.035
010611,0.0
010239,0.24
010229,0.18
970690,0.0
961390,3.95
960340,5.75
950621,0.0
940561,2.83333333333333
940429,4.5
940410,0.0
930591,0.0
930330,6.535
930310,0.0
930190,3.07333333333333
910219,3.9975
903010,0.0
902789,0.0
902230,0.0
901832,0.0
901813,0.0
890393,1.175
880693,0.0
880211,0.0
870230,2.0
870195,0.0
860721,3.75
860692,14.0
860610,14.0
860400,2.9
854310,1.9
854232,0.0
854110,0.0
854012,3.45
853649,2.7
852349,0.0
852290,0.0
851511,2.5
851190,1.86666666666667
850780,2.26666666666667
850640,2.7
850519,4.9
848280,5.8
848240,5.8
848220,5.8
848120,2.0
847689,0.0
846259,4.4
846226,4.4
846211,4.4
846190,4.4
846024,4.4
845951,4.2
845710,4.2
845380,0.0
844400,0.0
844250,0.0
843290,0.0
842839,0.0
842833,0.0
842620,0.0
842511,0.0
842482,2.4
842441,1.2
842132,0.0
841989,1.4
841911,0.0
841430,0.0
841370,0.0
841311,0.0
841122,0.0
830630,2.7
830210,1.78
820750,5.375
820190,1.85666666666667
811241,1.5
811239,4.0
811090,0.0
811010,0.0
810610,0.0
810399,4.4
800110,0.0
760719,4.66666666666667
750712,2.0
740829,3.0
732599,1.45
732393,2.0
732090,1.45
732010,3.2
730792,3.1
730520,0.0
722850,0.0
722692,0.0
721923,0.0
721730,0.0
721420,0.0
721260,0.0
721113,0.0
721070,0.0
721069,0.0
721061,0.0
720854,0.0
720837,0.0
720827,0.0
720712,0.0
720120,0.0
711411,3.075
711029,0.0
711011,0.0
710410,3.0
710231,0.0
710221,0.0
701190,6.6
700719,5.0
690310,0.0
681299,0.0
681181,0.0
640590,8.15
640520,7.5
640340,6.75
640320,0.0
640212,0.0
630640,3.7
620322,11.195
620240,15.5653846153846
611241,24.9
611120,14.0
611030,15.325
610891,8.5
610690,6.2
610323,22.66
600632,10.0
600410,12.3
600110,13.1
591110,3.35
590310,4.5
581010,14.1
580136,9.8
570110,1.125
560122,6.3
551691,12.0
551623,8.5
551412,14.9
551130,7.5
551020,10.2
550921,9.7
550912,10.6
540834,6.0
540823,6.0
540810,14.9
540783,8.5
540782,14.9
540761,15.075
540741,13.6
540349,8.3
540231,8.4
530710,0.0
521139,8.1
520821,10.0333333333333
520811,6.625
520710,0.0
520546,12.0
511219,19.0
511211,19.0
500200,0.0
490300,0.0
482361,0.0
481930,0.0
481151,0.0
480890,0.0
480810,0.0
460121,3.76666666666667
442120,3.3
441883,3.2
441259,3.3
441252,4.0
430190,0.0
411520,0.0
401034,3.1
392610,5.3
392190,5.3
392049,5.8
391220,2.6
390230,6.5
390140,6.5
382763,3.7
382481,2.5
381239,3.6
370710,3.0
370297,0.0
370232,3.7
360310,3.0
350219,0.03
340510,0.0
340231,5.1
330790,5.4
330620,0.0
330113,3.8
300214,0.0
300120,0.0
294200,2.57777777777778
293540,6.5
293143,1.85
293060,1.23333333333333
293010,1.23333333333333
292529,2.32
292390,3.1
292310,1.85
292146,0.0
292111,3.7
291812,0.0
291423,5.5
290722,5.5
290713,5.5
290612,5.5
290539,3.3
290436,3.7
290433,3.7
290420,4.27777777777778
290383,5.5
290381,2.75
284330,2.5
284210,1.85
283711,0.0
283699,3.12
283640,1.6
282919,3.3
282510,3.7
282120,5.5
280800,0.0
253010,0.0
252922,0.0
252610,0.0
252330,0.0
251730,0.0
230250,1.4
220890,0.0683333333333333
210410,3.2
200979,0.0
200390,4.74
180631,5.6
170410,4.0
160413,7.62
160242,0.55
151519,1.87
151319,0.0
150710,19.1
120190,0.0
090720,0.0
020312,0.19
020726,4.37
030213,0.0
030243,0.0
030314,0.0
030399,0.0
030432,0.0
030520,3.75
040221,14.62
040891,14.79
050290,0.0
070110,1.18
070410,8.83333333333333
071080,8.86545454545455
071159,8.445
071320,0.64
080211,1.37
080450,2.03666666666667
080550,1.37
080830,0.11
081040,0.0
090230,0.0
090811,0.0
100210,0.0
100310,0.14
100630,6.345
110820,2.6
121229,0.0
121300,0.0
140190,3.8
151499,2.82
160417,5.5
160431,15.0
170199,10.385
170230,5.41333333333333
240130,48.744
240399,71.238
251820,3.0
252230,0.0
252921,0.0
261210,0.0
261800,0.0
282630,0.0
282739,4.16666666666667
283321,3.7
283525,0.0
284329,1.85
284910,1.8
290123,0.0
290311,5.5
290329,5.5
290348,1.85
290711,5.5
290721,5.5
290892,5.5
290899,3.05555555555556
292022,1.85
292114,3.25
292122,6.5
292144,4.875
292229,2.2304347826087
292800,2.26666666666667
293030,1.23333333333333
293144,1.85
293159,1.85
293299,3.23333333333333
293336,3.25
293621,0.0
293810,0.75
293911,0.0
310420,0.0
310520,0.0
320414,6.5
320416,6.5
321390,3.4
370500,0.0
380120,0.0
380130,4.9
380892,3.36666666666667
381129,6.5
382211,0.0
382290,0.0
390461,2.9
392043,3.65
392093,5.8
392210,6.3
400239,0.0
400300,0.0
400819,1.65
401320,0.0
401590,4.0
401691,2.7
410640,0.0
430110,0.0
440131,0.0
440210,0.0
441193,1.216
441919,4.25
442011,3.2
480439,0.0
480550,0.0
480640,0.0
480920,0.0
480990,0.0
481710,0.0
481810,0.0
511300,2.7
520851,8.75
520949,8.4
521019,9.1
521039,10.85
521223,12.15
530110,0.0
540245,4.0
550120,7.5
550390,2.15
550953,13.2
551419,11.7
560313,0.0
570241,0.0
590900,1.65
591132,3.8
600543,10.0
600634,10.0
610341,14.845
610422,15.38
610719,3.25
611019,16.0
611521,16.0
611599,11.225
620319,12.116
620449,6.9
620461,10.6
620821,8.9
620822,16.0
621220,20.0
630520,6.2
630710,4.7
680100,2.8
681182,0.0
681511,0.0
700239,6.0
700319,1.3
701965,3.0
710239,0.0
710610,0.0
711292,0.0
711790,3.175
711890,0.0
720926,0.0
720990,0.0
721114,0.0
721220,0.0
721320,0.0
721399,0.0
721899,0.0
721912,0.0
721921,0.0
722410,0.0
722519,0.0
722710,0.0
730650,0.0
730799,3.73333333333333
730820,0.0
731449,0.0
731520,0.0
731581,0.0
732182,1.45
740610,0.0
741510,2.5
750522,2.8
760410,3.53333333333333
760421,1.5
760519,4.2
790120,3.0
811221,3.0
820320,6.55
820770,3.95
821510,4.88
830170,4.5
830249,2.78333333333333
830610,5.8
830629,0.0
840390,0.0
840490,3.5
841480,0.74
841720,3.5
841950,1.4
842220,0.0
842310,0.0
842649,0.0
843010,0.0
843020,0.0
843110,0.0
843340,0.0
844316,2.2
844590,3.7
844859,0.0
845221,0.0
845290,1.25
845730,3.3
846792,0.0
846820,1.95
847210,0.0
847920,0.0
848310,1.0
848350,1.88333333333333
848390,2.05454545454545
850164,2.4
850432,1.2
850520,3.1
851230,2.5
851671,3.7
852321,0.0
852582,0.0
852712,0.0
853720,2.7
853932,2.4
854143,0.0
854430,2.5
854939,0.0
870194,0.0
870323,2.5
870432,25.0
870821,2.5
870829,2.0
871140,1.2
871491,3.45
871496,6.0
880691,0.0
890331,1.5
900190,0.0
900490,2.5
900630,0.0
903281,0.0
910212,0.0
910511,6.595
940131,0.0
940620,2.9
961400,3.4
970521,0.0
970539,0.0
090611,0.0
081110,11.2
080711,13.0
080521,1.28
080430,0.616666666666667
080111,0.0
071360,0.71
071331,0.236666666666667
071310,0.7
071232,8.3
071220,25.55
070956,0.0
060110,0.985714285714286
051110,0.0
040811,16.01
040299,12.55
040229,37.515
030990,0.0
030752,0.0
030743,0.0
030532,0.0
030496,6.0
030482,0.0
030441,0.0
030354,0.0
030291,7.5
030272,1.5
030236,0.0
020744,4.19
020724,2.82
010612,0.0
010513,0.38
020443,0.265
020649,0.0
020714,2.12
020745,1.76
020753,0.88
020910,3.2
030111,0.0
030273,1.5
030332,0.0
030342,0.0
030364,0.0
030463,0.0
030553,0.0
030563,1.66666666666667
030569,1.41666666666667
040120,1.225
040729,0.62
060220,0.0
060290,2.12
060390,4.0
070610,4.0825
070700,2.8475
070992,2.55
071022,3.61
071040,14.0
071334,2.28
071339,0.556666666666667
071390,0.375
080212,2.27
080291,0.06
080720,5.4
081050,0.0
090710,0.0
100860,1.1
110412,0.78
110710,0.39
120510,0.82
120710,0.0
120721,0.31
120930,0.01
151630,3.67
170390,0.12
190219,3.2
200911,19.42
210130,1.23
210230,0.0
230240,0.0
240319,350.0
250810,0.0
251749,0.0
252930,0.0
253020,0.0
271020,0.475
271099,3.25222222222222
280461,0.0
281610,3.1
281990,3.7
282580,0.0
282751,0.0
283110,2.75
283324,3.2
284700,3.7
284990,4.275
290343,1.85
290345,1.85
290346,1.85
290351,1.85
290519,3.06666666666667
290891,2.75
291613,4.2
291620,1.23333333333333
291734,3.25
291739,3.9
291815,5.1
292129,3.25
292218,3.25
293090,2.17368421052632
293190,3.23076923076923
293291,6.5
293331,0.0
293420,3.66428571428571
293590,2.65909090909091
293942,0.0
293943,0.0
300213,0.0
300241,0.0
300390,0.0
300442,0.0
310240,0.0
330499,0.0
370130,0.0
370255,0.0
380210,4.8
381300,1.85
382212,0.0
390769,3.25
390890,3.25
390920,6.5
391733,1.55
392310,1.5
392690,3.91785714285714
400510,0.0
401213,0.0
401220,0.0
401310,3.7
401390,1.85
401699,2.17
410221,0.0
410621,2.4
411420,2.5
440394,0.0
440420,0.0
441090,0.0
441192,1.5
441410,3.9
441510,3.56666666666667
441830,3.2
450190,0.0
460212,6.22857142857143
480255,0.0
490290,0.0
491191,0.0
510620,6.0
510810,4.0
520420,4.4
520528,12.0
520632,9.2
520932,8.4
520959,8.4
530130,0.0
530620,0.0
531100,4.3
540249,4.0
540269,7.5
540753,15.635
550119,7.5
550140,7.5
550820,11.0
550961,13.2
551120,7.5
551299,12.0
551331,14.9
551339,14.9
551341,14.9
560129,4.0
570291,2.63333333333333
570299,5.43333333333333
570500,1.65
580300,3.91666666666667
580430,13.2
590691,3.225
591131,3.8
600521,10.0
610419,6.33333333333333
610910,16.5
611190,11.65
611211,14.9
611693,9.14333333333333
620130,6.725
620341,12.4575
620530,20.1066666666667
621133,16.0
631090,0.13
660110,6.5
670419,0.0
680223,3.7
681599,0.0
691010,5.8
691410,4.5
700490,0.63625
701020,3.85
701810,1.33333333333333
701972,3.38333333333333
711419,7.9
720280,5.6
720310,0.0
720810,0.0
721030,0.0
721499,0.0
722691,0.0
730300,0.0
730459,0.0
730711,4.8
732394,2.7
740321,1.0
740329,1.0
741021,2.25
750220,0.0
760521,2.6
761610,5.52
810411,8.0
811213,0.0
821220,0.0
840110,3.3
840410,3.5
841790,3.9
841939,0.0
842091,0.866666666666667
842410,0.0
842542,0.0
843229,0.0
843231,0.0
843280,0.0
843629,0.0
843830,0.0
844010,0.0
844315,0.0
844520,0.0
845090,2.6
845110,0.0
845210,0.0
